Level,ID,SchoolName,Region,Division,Municipality,Excess,Shortage,SPED_Excess,SPED_Shortage,STR,Longitude,Latitude
ES,131796,La Purisima Elementary School,CARAGA,Agusan del Sur,PROSPERIDAD (Capital),0,4,0,0,32,125.8964307,8.6896603
ES,131797,Libertad ES,CARAGA,Agusan del Sur,PROSPERIDAD (Capital),0,0,0,0,20,125.9603,8.6562
ES,131798,Los Arcos ES,CARAGA,Agusan del Sur,PROSPERIDAD (Capital),0,1,0,0,28,125.98966,8.63394
ES,131799,Mabuhay ES,CARAGA,Agusan del Sur,PROSPERIDAD (Capital),0,2,0,0,26,125.9553414,8.673045
ES,131800,Magsaysay ES,CARAGA,Agusan del Sur,PROSPERIDAD (Capital),0,2,0,0,30,126.0086189,8.6307135
ES,131801,Mikit ES,CARAGA,Agusan del Sur,PROSPERIDAD (Capital),1,0,0,0,19,NA,NA
ES,131802,New Maasin ES,CARAGA,Agusan del Sur,PROSPERIDAD (Capital),2,0,0,0,12,125.920188,8.6801404
ES,131803,New Maug Elementary School,CARAGA,Agusan del Sur,PROSPERIDAD (Capital),1,0,0,0,26,114.0027398,20.9986449
ES,131804,Patin-ay CES,CARAGA,Agusan del Sur,PROSPERIDAD (Capital),0,1,0,1,31,125.939291,8.55095
ES,131805,Salimbogaon ES,CARAGA,Agusan del Sur,PROSPERIDAD (Capital),1,0,0,0,15,125.94574,8.64869
ES,131806,Salvacion ES,CARAGA,Agusan del Sur,PROSPERIDAD (Capital),3,0,0,0,22,125.9259152,8.5829732
ES,131807,San Lorenzo ES,CARAGA,Agusan del Sur,PROSPERIDAD (Capital),0,1,0,0,27,126.0033573,8.669982
ES,131808,San Martin ES,CARAGA,Agusan del Sur,PROSPERIDAD (Capital),0,0,0,0,20,125.9281328,8.6595219
ES,131809,Sta Irene Central ES,CARAGA,Agusan del Sur,PROSPERIDAD (Capital),5,0,0,0,25,NA,NA
ES,131810,Sta. Maria Elementary School,CARAGA,Agusan del Sur,PROSPERIDAD (Capital),0,0,0,0,24,NA,NA
ES,131811,Taonaga Elementary School,CARAGA,Agusan del Sur,PROSPERIDAD (Capital),0,1,0,0,21,125.8883171,8.5797524
ES,131861,Afga Central Elementary School,CARAGA,Agusan del Sur,SIBAGAT,4,0,8,0,17,125.6570269,8.8724579
ES,131862,Anahawan Elementary School,CARAGA,Agusan del Sur,SIBAGAT,0,1,0,0,18,NA,NA
ES,131864,Banag-banag Elementary School,CARAGA,Agusan del Sur,SIBAGAT,0,0,0,0,16,NA,NA
ES,131865,Causwagan Elementary School,CARAGA,Agusan del Sur,SIBAGAT,0,0,0,0,18,125.682823,8.8045386
ES,131866,Dandanon Elementary School,CARAGA,Agusan del Sur,SIBAGAT,0,1,0,0,21,125.73141,8.991623
ES,131867,Del Rosario Elementary School,CARAGA,Agusan del Sur,SIBAGAT,0,2,0,0,21,NA,NA
ES,131868,El Rio ES,CARAGA,Agusan del Sur,SIBAGAT,2,0,0,0,23,125.671829,8.860268
ES,131870,Ilihan ES,CARAGA,Agusan del Sur,SIBAGAT,2,0,0,0,18,NA,NA
ES,131871,Keoya ES,CARAGA,Agusan del Sur,SIBAGAT,0,1,0,0,19,NA,NA
ES,131872,Kolambugan ES,CARAGA,Agusan del Sur,SIBAGAT,0,0,0,0,26,125.7306596,8.9896519
ES,131874,Magkalape ES,CARAGA,Agusan del Sur,SIBAGAT,0,2,0,0,14,125.7006454,8.9062801
ES,131875,Magsaysay ES,CARAGA,Agusan del Sur,SIBAGAT,3,0,0,0,12,125.7368378,8.8998631
ES,131876,Mahayahay ES,CARAGA,Agusan del Sur,SIBAGAT,0,0,0,0,22,125.6849121,8.8413766
ES,131878,New Tubigon ES,CARAGA,Agusan del Sur,SIBAGAT,0,3,0,0,32,125.825407,8.8860126
ES,131879,Padiay ES,CARAGA,Agusan del Sur,SIBAGAT,0,0,0,0,18,125.7411389,8.9688175
ES,131881,Perez ES,CARAGA,Agusan del Sur,SIBAGAT,0,0,0,0,18,125.7336045,8.9356182
ES,131882,San Isidro I ES,CARAGA,Agusan del Sur,SIBAGAT,0,0,0,0,21,125.6435102,8.8715038
ES,131883,San Isidro II ES,CARAGA,Agusan del Sur,SIBAGAT,0,1,0,0,20,125.6434947,8.8715563
ES,131884,San Roque ES,CARAGA,Agusan del Sur,SIBAGAT,0,0,0,0,14,NA,NA
ES,131885,San Vicente ES,CARAGA,Agusan del Sur,SIBAGAT,0,0,0,0,22,NA,NA
ES,131886,Sinai ES,CARAGA,Agusan del Sur,SIBAGAT,0,1,0,0,17,NA,NA
ES,131887,Sibagat CES,CARAGA,Agusan del Sur,SIBAGAT,0,31,0,2,124,NA,NA
ES,131888,Sta. Cruz Elementary School,CARAGA,Agusan del Sur,SIBAGAT,3,0,0,0,10,125.7902956,8.9658501
ES,131889,Sta. Maria Elementary School,CARAGA,Agusan del Sur,SIBAGAT,0,0,0,0,17,125.7000023,8.8166832
ES,131890,Tabontabon Elementary School,CARAGA,Agusan del Sur,SIBAGAT,2,0,0,0,26,125.6584118,8.9014102
ES,131891,Tag-oyango Elementary School,CARAGA,Agusan del Sur,SIBAGAT,0,0,0,0,21,125.6797924,8.7947284
ES,131892,Villangit Elementary School,CARAGA,Agusan del Sur,SIBAGAT,1,0,0,0,17,125.730772,8.8573979
ES,131936,Anislagan Elementary School,CARAGA,Agusan del Sur,SAN LUIS,1,0,0,0,24,125.7989142,8.5980732
ES,131937,DOP BALIT IP School (IPA),CARAGA,Agusan del Sur,SAN LUIS,0,1,0,0,28,NA,NA
ES,131939,Baylo Elementary School,CARAGA,Agusan del Sur,SAN LUIS,1,0,0,0,17,125.7319738,8.4457478
ES,131940,Cecilia Elementary School,CARAGA,Agusan del Sur,SAN LUIS,0,0,0,1,26,125.7829535,8.5557651
ES,131942,Culi Elementary School,CARAGA,Agusan del Sur,SAN LUIS,0,0,0,0,20,125.7651754,8.4982969
ES,131943,Datu Bandahan Elementary School,CARAGA,Agusan del Sur,SAN LUIS,0,0,0,0,15,NA,NA
ES,131944,Datu Sandigan Elementary School,CARAGA,Agusan del Sur,SAN LUIS,0,0,0,0,14,125.6915545,8.4071423
ES,131945,Dimasalang Elementary School,CARAGA,Agusan del Sur,SAN LUIS,1,0,0,0,24,125.718509,8.5468955
ES,131946,Don Pedro PS,CARAGA,Agusan del Sur,SAN LUIS,0,1,0,0,9,125.4702757,8.4049748
ES,131947,Dona Maxima ES,CARAGA,Agusan del Sur,SAN LUIS,0,1,0,0,31,125.7448025,8.4770031
ES,131951,Kalilid ES,CARAGA,Agusan del Sur,SAN LUIS,3,0,0,0,24,125.7353654,8.4950319
ES,131953,Laminga Central Elementary School,CARAGA,Agusan del Sur,SAN LUIS,1,0,0,0,23,125.7667749,8.4725987
ES,131954,Mahagsay ES,CARAGA,Agusan del Sur,SAN LUIS,0,2,0,0,28,125.5081572,8.4824575
ES,131955,Mahapag ES,CARAGA,Agusan del Sur,SAN LUIS,0,0,0,0,20,125.7630336,8.5632235
ES,131956,Mahayahay ES,CARAGA,Agusan del Sur,SAN LUIS,0,2,0,0,38,125.5985337,8.3835529
ES,131957,Muritula ES,CARAGA,Agusan del Sur,SAN LUIS,0,0,0,0,25,125.7601522,8.5259726
ES,131958,Nuevo Trabajo ES,CARAGA,Agusan del Sur,SAN LUIS,0,5,0,0,36,125.7200577,8.5055411
ES,131959,Olangoan ES,CARAGA,Agusan del Sur,SAN LUIS,0,3,0,0,33,NA,NA
ES,131960,Policarpo ES,CARAGA,Agusan del Sur,SAN LUIS,0,4,0,0,37,125.6558919,8.4735054
ES,131961,San Jose ES,CARAGA,Agusan del Sur,SAN LUIS,0,4,0,0,31,NA,NA
ES,131962,San Luis CES,CARAGA,Agusan del Sur,SAN LUIS,1,0,0,0,23,NA,NA
ES,131963,San Mariano ES,CARAGA,Agusan del Sur,SAN LUIS,1,0,0,0,15,125.7817827,8.5373149
ES,131964,San Pedro ES,CARAGA,Agusan del Sur,SAN LUIS,4,0,0,0,21,125.7068253,8.4491359
ES,131965,Santiago ES,CARAGA,Agusan del Sur,SAN LUIS,0,0,0,0,16,125.7520761,8.5604226
ES,131966,Sta. Ines Elementary School,CARAGA,Agusan del Sur,SAN LUIS,0,2,0,0,31,125.7269746,8.5216259
ES,131968,Tambo Elementary School,CARAGA,Agusan del Sur,SAN LUIS,0,2,0,0,27,125.525678,8.3752879
ES,131969,Wegguam Elementary School,CARAGA,Agusan del Sur,SAN LUIS,2,0,0,0,13,125.7640686,8.5853855
ES,131970,Buena Gracia Elementary School,CARAGA,Agusan del Sur,TALACOGON,0,0,0,0,27,125.8021788,8.4197355
ES,131971,Causwagan Elementary School,CARAGA,Agusan del Sur,TALACOGON,0,0,0,0,24,125.8414493,8.4470028
ES,131972,Cebuna Elementary School,CARAGA,Agusan del Sur,TALACOGON,4,0,0,0,5,NA,NA
ES,131973,Concillo Elementary  School,CARAGA,Agusan del Sur,TALACOGON,0,0,0,0,12,125.8201361,8.5152596
ES,131974,Corpuz Elementary School,CARAGA,Agusan del Sur,TALACOGON,3,0,0,0,12,125.8113241,8.5044914
ES,131975,Cortes Elementary School,CARAGA,Agusan del Sur,TALACOGON,1,0,0,0,13,125.820329,8.477232
ES,131976,Culi-Ram Elementary School,CARAGA,Agusan del Sur,TALACOGON,0,1,0,0,17,125.7802606,8.4903422
ES,131977,Del Monte Central Elementary School,CARAGA,Agusan del Sur,TALACOGON,4,0,0,0,24,125.8436304,8.491507
ES,131978,Desamparados Elementary School,CARAGA,Agusan del Sur,TALACOGON,0,5,0,0,49,125.8336763,9.2883611
ES,131979,Don Flaviano Elementary School,CARAGA,Agusan del Sur,TALACOGON,0,1,0,0,18,NA,NA
ES,131980,F.E. Lopez ES,CARAGA,Agusan del Sur,TALACOGON,1,0,0,0,23,125.8373487,8.4654321
ES,131981,Kabakahan ES,CARAGA,Agusan del Sur,TALACOGON,0,0,0,0,20,125.7442237,8.4107504
ES,131982,Kasilayan Elementary School,CARAGA,Agusan del Sur,TALACOGON,0,1,0,0,19,125.7096863,8.4176489
ES,131983,La Flora Elementary School,CARAGA,Agusan del Sur,TALACOGON,0,1,0,0,28,125.8183372,8.3949134
ES,131984,Labnig ES,CARAGA,Agusan del Sur,TALACOGON,1,0,0,0,23,125.8017775,8.4513403
ES,131985,Mabini ES,CARAGA,Agusan del Sur,TALACOGON,0,0,0,0,12,125.8337689,8.5125295
ES,131987,Marbon ES,CARAGA,Agusan del Sur,TALACOGON,0,4,0,0,33,NA,NA
ES,131988,New Davao ES,CARAGA,Agusan del Sur,TALACOGON,0,2,0,0,19,NA,NA
ES,131989,Sabang Gibong ES,CARAGA,Agusan del Sur,TALACOGON,1,0,0,0,14,125.888257,8.3266324
ES,131991,Talacogon Central Elementary School SPED Center,CARAGA,Agusan del Sur,TALACOGON,0,5,2,0,29,125.7870303,8.4481667
ES,131992,Tuburan Elementary School,CARAGA,Agusan del Sur,TALACOGON,0,1,0,0,14,125.8111601,8.504551
ES,131993,Unsayawon Elementary School,CARAGA,Agusan del Sur,TALACOGON,0,2,0,0,32,125.8207842,8.4516015
ES,131994,Zamora Elementary School,CARAGA,Agusan del Sur,TALACOGON,0,0,0,0,18,125.794478,8.466502
ES,131995,Zillovia Elementary School,CARAGA,Agusan del Sur,TALACOGON,0,7,0,0,36,NA,NA
ES,136973,Bagumbayan IP Elementary School,CARAGA,Agusan del Sur,SIBAGAT,0,0,0,0,10,NA,NA
ES,136974,Bayabas Elementary School,CARAGA,Agusan del Sur,SIBAGAT,0,0,0,0,8,NA,NA
ES,136978,Datu Dapunutan Elementary School,CARAGA,Agusan del Sur,SAN LUIS,0,2,0,0,13,NA,NA
ES,136979,Datu Talakasan Elementary School,CARAGA,Agusan del Sur,SAN LUIS,1,0,0,0,0,NA,NA
ES,136980,Diego Gaud Elementary School,CARAGA,Agusan del Sur,SAN LUIS,0,3,0,0,35,125.7056816,8.5100634
ES,136982,Gisaw-an Elementary School,CARAGA,Agusan del Sur,SAN LUIS,0,4,0,0,38,125.5186754,8.3427746
ES,136984,Inabucayan Elementary School,CARAGA,Agusan del Sur,SAN LUIS,0,0,0,0,5,125.7530473,8.5545692
ES,136989,Lugin-asan Elementary School,CARAGA,Agusan del Sur,SAN LUIS,0,2,0,0,32,125.5082924,8.4866702
ES,136991,Malatado Elementary School,CARAGA,Agusan del Sur,SAN LUIS,0,3,0,0,55,125.490532,8.3318265
ES,136992,New Paradise Elementary School,CARAGA,Agusan del Sur,SAN LUIS,0,1,0,0,16,119.2550707,14.0679826
ES,136994,Pañas Elementary School,CARAGA,Agusan del Sur,SIBAGAT,0,0,0,0,8,NA,NA
ES,136995,Salimahan IP School,CARAGA,Agusan del Sur,ESPERANZA,0,1,0,0,25,125.5033439,8.6325231
ES,136996,Sindungan Elementary School,CARAGA,Agusan del Sur,TALACOGON,0,2,0,0,22,125.7804966,8.4452716
ES,136998,Tagpangi Elementary School,CARAGA,Agusan del Sur,SAN LUIS,0,3,0,0,34,125.5205913,8.3338046
ES,136999,Talaandig IP Elementary School,CARAGA,Agusan del Sur,TALACOGON,0,1,0,0,23,125.737288,8.4231842
ES,212001,Aguinaldo Elementary School,CARAGA,Agusan del Sur,ESPERANZA,0,3,0,0,26,NA,NA
ES,212002,La Suerte ES,CARAGA,Agusan del Sur,PROSPERIDAD (Capital),0,0,0,1,25,NA,NA
ES,212007,Valentina Elementary School,CARAGA,Agusan del Sur,ESPERANZA,0,1,0,0,23,125.7484531,8.571297
ES,212011,Kahusayan ES,CARAGA,Agusan del Sur,ESPERANZA,1,0,0,0,14,125.66075,8.68388
ES,212019,Puting Buhangin ES,CARAGA,Agusan del Sur,PROSPERIDAD (Capital),2,0,0,0,12,125.9319509,8.6065738
ES,212020,Bantolinao Elementary School,CARAGA,Agusan del Sur,SIBAGAT,0,2,0,0,34,125.7635011,8.9787124
ES,212026,Balonbon Elementary School,CARAGA,Agusan del Sur,SIBAGAT,0,1,0,0,15,NA,NA
ES,212051,"Jose T. Cuyos, Sr. I PS",CARAGA,Agusan del Sur,ROSARIO,0,2,0,0,31,126.0200447,8.3607353
ES,212059,San Isidro Elementary School,CARAGA,Agusan del Sur,TALACOGON,0,0,0,0,16,125.7910871,8.4516688
ES,212060,San Roque Elementary School,CARAGA,Agusan del Sur,TALACOGON,2,0,0,0,13,NA,NA
ES,212062,Tumalog Elementary School,CARAGA,Agusan del Sur,TALACOGON,1,0,0,0,13,125.6456319,8.504017
ES,212068,DOP Sta. Rita IP School (IPA),CARAGA,Agusan del Sur,SAN LUIS,0,3,0,0,26,125.5701532,8.4725144
ES,212072,DOP KIBUKAY IP SCHOOL (IPA),CARAGA,Agusan del Sur,ESPERANZA,0,1,0,0,21,125.717127,8.5711637
ES,212073,DOP SAN ANDRES IP School (IPA),CARAGA,Agusan del Sur,SAN LUIS,0,3,0,0,44,NA,NA
ES,212074,DOP BINATUNAN IP SCHOOL (IPA),CARAGA,Agusan del Sur,SAN LUIS,0,0,0,0,11,125.7728767,8.5088053
ES,500315,Maharlika ES,CARAGA,Agusan del Sur,TALACOGON,0,1,0,0,27,125.8593392,8.3615708
ES,501285,Maasin Integrated School,CARAGA,Agusan del Sur,ESPERANZA,1,0,0,0,18,125.4782766,8.6837181
ES,501286,San Pedro Integrated School,CARAGA,Agusan del Sur,SAN LUIS,1,0,0,0,16,125.8847669,8.5510227
ES,501289,Coalicion Integrated School,CARAGA,Agusan del Sur,SAN LUIS,0,0,0,0,25,125.7365465,8.4191804
ES,501290,Balobo Integrated School,CARAGA,Agusan del Sur,ESPERANZA,1,0,0,0,22,125.4541254,8.7115009
ES,501291,Bentahon Integrated School,CARAGA,Agusan del Sur,ESPERANZA,1,0,0,0,21,125.6761636,8.6848706
ES,501294,Anolingan Integrated School,CARAGA,Agusan del Sur,ESPERANZA,0,1,0,0,26,125.7758878,8.6134548
ES,501728,Mahayahay Integrated School,CARAGA,Agusan del Sur,SAN LUIS,7,0,0,0,0,125.5985738,8.383514
ES,130696,Libuac Elementary School,CARAGA,Agusan del Sur,ROSARIO,0,4,0,0,53,126.0096323,8.3903495
ES,131647,Agpan Elementary  School,CARAGA,Agusan del Sur,BUNAWAN,0,1,0,0,16,NA,NA
ES,131648,Antioquia Elementary School,CARAGA,Agusan del Sur,BUNAWAN,1,0,0,1,12,125.9996221,8.1220883
ES,131649,Babadan Elementary School,CARAGA,Agusan del Sur,BUNAWAN,0,1,0,0,23,126.0248297,8.1267855
ES,131650,Brookside  Elementary School,CARAGA,Agusan del Sur,BUNAWAN,0,8,0,0,38,126.0132104,8.1572497
ES,131651,Consuelo Elementary School,CARAGA,Agusan del Sur,BUNAWAN,0,0,0,0,29,122.6027636,13.3936275
ES,131652,East Bunawan CES with SPED Program,CARAGA,Agusan del Sur,BUNAWAN,5,0,0,1,24,114.0031368,20.9985447
ES,131653,Hagnaya ES,CARAGA,Agusan del Sur,BUNAWAN,0,2,0,0,26,125.9622244,8.2199115
ES,131654,Hubang Elementary School,CARAGA,Agusan del Sur,BUNAWAN,1,0,0,0,24,125.9985548,8.1435027
ES,131655,Imelda ES,CARAGA,Agusan del Sur,BUNAWAN,0,0,0,0,23,126.0473999,8.1215209
ES,131656,Kalingayan ES,CARAGA,Agusan del Sur,BUNAWAN,0,4,0,0,32,125.9862956,8.2691837
ES,131657,Libertad ES,CARAGA,Agusan del Sur,BUNAWAN,0,1,0,1,29,NA,NA
ES,131658,Mambalili ES,CARAGA,Agusan del Sur,BUNAWAN,0,2,0,0,30,125.9696347,8.1960438
ES,131659,Nueva Era ES,CARAGA,Agusan del Sur,BUNAWAN,0,1,0,0,26,125.9443668,8.1467208
ES,131660,San Andres ES,CARAGA,Agusan del Sur,BUNAWAN,0,2,0,0,29,NA,NA
ES,131661,San Marcos ES,CARAGA,Agusan del Sur,BUNAWAN,0,4,0,0,31,125.9274056,8.2152748
ES,131662,Sta. Monica Elementary School,CARAGA,Agusan del Sur,BUNAWAN,2,0,0,0,14,126.1172449,8.2277663
ES,131663,Tagbayangbang Elementary School,CARAGA,Agusan del Sur,BUNAWAN,0,1,0,0,20,125.9976258,8.1519071
ES,131664,Upper Consuelo I Elementary School,CARAGA,Agusan del Sur,BUNAWAN,1,0,0,0,17,126.0094604,8.1619501
ES,131665,West Bunawan Central Elementary School,CARAGA,Agusan del Sur,BUNAWAN,2,0,0,0,28,125.9907782,8.1664256
ES,131715,Binucayan Central Elementary School,CARAGA,Agusan del Sur,LORETO,0,3,0,0,30,125.817458,8.0120973
ES,131716,Cabuga Elementary School,CARAGA,Agusan del Sur,LORETO,0,7,0,0,158,125.7971958,8.0778234
ES,131717,D.O. Plaza Elementary School,CARAGA,Agusan del Sur,LORETO,0,2,0,0,23,125.8609742,8.1846733
ES,131719,Datu Subla Elementary School,CARAGA,Agusan del Sur,LORETO,4,0,0,0,11,125.755297,7.9691524
ES,131720,Don Flaviano I ES,CARAGA,Agusan del Sur,LORETO,0,2,0,0,25,125.83549,8.020917
ES,131721,Guitas ES,CARAGA,Agusan del Sur,LORETO,2,0,0,1,17,125.7650537,8.1944656
ES,131722,Ilang-Ilang ES,CARAGA,Agusan del Sur,LORETO,0,0,0,0,24,125.7891442,8.045615
ES,131723,Jandayugong ES,CARAGA,Agusan del Sur,LORETO,0,2,0,0,21,125.8318473,8.1708252
ES,131724,Johnson ES,CARAGA,Agusan del Sur,LORETO,0,2,0,0,28,125.8429359,8.0926095
ES,131725,Kasapa ES,CARAGA,Agusan del Sur,LORETO,4,0,0,0,19,125.6375125,8.1504633
ES,131726,Katipunan ES,CARAGA,Agusan del Sur,LORETO,0,2,0,0,20,125.8979986,8.1843547
ES,131727,Kauswagan ES,CARAGA,Agusan del Sur,LORETO,0,0,0,0,26,125.7633478,7.9908091
ES,131728,Kiawan ES,CARAGA,Agusan del Sur,LORETO,0,4,0,0,25,125.8678233,8.1627783
ES,131729,Linatawan PS,CARAGA,Agusan del Sur,LORETO,0,4,0,0,43,125.8379779,8.1154249
ES,131731,Mabuhay ES,CARAGA,Agusan del Sur,LORETO,1,0,0,0,15,123.1793976,15.9613291
ES,131732,Magaud ES,CARAGA,Agusan del Sur,LORETO,0,1,0,0,27,125.8144289,8.198741
ES,131733,Manawe ES,CARAGA,Agusan del Sur,LORETO,0,1,0,0,30,125.8140263,8.1605013
ES,131734,Mansungad PS,CARAGA,Agusan del Sur,LORETO,0,1,0,0,18,125.730667,8.053412
ES,131735,Moto ES,CARAGA,Agusan del Sur,LORETO,0,1,0,0,17,125.80521,8.13538
ES,131736,Natividad Elementary School,CARAGA,Agusan del Sur,LORETO,3,0,0,0,10,125.8195869,8.0097961
ES,131737,Nueva Gracia ES,CARAGA,Agusan del Sur,LORETO,0,2,0,0,28,NA,NA
ES,131738,Paciencia ES,CARAGA,Agusan del Sur,LORETO,0,2,0,0,29,125.8000392,8.1241874
ES,131739,San Carlos I PS,CARAGA,Agusan del Sur,LORETO,0,0,0,0,14,125.8056987,7.9990572
ES,131740,San Isidro ES,CARAGA,Agusan del Sur,LORETO,2,0,0,0,21,125.8536718,8.1835231
ES,131741,San Mariano ES,CARAGA,Agusan del Sur,LORETO,0,5,0,0,35,125.7957315,8.0437008
ES,131742,San Miguel ES,CARAGA,Agusan del Sur,LORETO,0,0,0,0,16,NA,NA
ES,131743,Sta Teresa Elementary School,CARAGA,Agusan del Sur,LORETO,0,3,0,0,37,125.8101904,8.0951163
ES,131744,Sto Nino Elementary School,CARAGA,Agusan del Sur,LORETO,0,0,0,0,27,124.7538,8.0251
ES,131745,Sto. Tomas Elementary School,CARAGA,Agusan del Sur,LORETO,2,0,0,1,23,125.8013996,8.1868049
ES,131746,Violanta Elementary School,CARAGA,Agusan del Sur,LORETO,0,3,0,0,35,125.823849,8.191673
ES,131747,Waloe Elementary School,CARAGA,Agusan del Sur,LORETO,0,1,0,0,26,125.7641709,8.1947057
ES,131748,Angeles Elementary School,CARAGA,Agusan del Sur,LA PAZ,0,1,0,0,26,NA,NA
ES,131749,Bataan Elementary School,CARAGA,Agusan del Sur,LA PAZ,0,1,0,0,24,125.7420762,8.2271463
ES,131750,Comota Elementary School,CARAGA,Agusan del Sur,LA PAZ,0,0,0,0,25,125.727323,8.29882
ES,131751,Dona Adela CES,CARAGA,Agusan del Sur,LA PAZ,3,0,0,1,26,125.78063,8.2376
ES,131752,Halapitan Elementary School,CARAGA,Agusan del Sur,LA PAZ,0,0,0,0,18,125.75208,8.25015
ES,131753,Kasapa II Elementary School,CARAGA,Agusan del Sur,LA PAZ,0,0,0,0,22,125.6124991,8.181268
ES,131754,Kimondo ES,CARAGA,Agusan del Sur,LA PAZ,0,1,0,0,30,125.8159465,8.262999
ES,131755,KM 41 PS,CARAGA,Agusan del Sur,LA PAZ,0,4,0,0,35,125.799996,8.271049
ES,131756,La Paz CES,CARAGA,Agusan del Sur,LA PAZ,2,0,0,1,30,NA,NA
ES,131757,Langasian ES,CARAGA,Agusan del Sur,LA PAZ,0,2,0,0,28,125.7172157,8.2475644
ES,131758,Log Pond 3 PS,CARAGA,Agusan del Sur,LA PAZ,0,0,0,0,18,125.8134305,8.2771063
ES,131759,Lope Cortes ES,CARAGA,Agusan del Sur,LA PAZ,0,2,0,0,30,125.7323571,8.1929748
ES,131760,Lydia ES,CARAGA,Agusan del Sur,LA PAZ,0,3,0,0,38,NA,NA
ES,131762,Magboya ES,CARAGA,Agusan del Sur,LA PAZ,0,0,0,0,16,125.7186127,8.2856913
ES,131763,Maitom ES,CARAGA,Agusan del Sur,LA PAZ,2,0,0,0,19,NA,NA
ES,131764,Min-angkig Elementary School,CARAGA,Agusan del Sur,LA PAZ,0,4,0,0,46,125.8,8.271
ES,131765,Pinamoyanan elementary School,CARAGA,Agusan del Sur,LA PAZ,0,2,0,0,28,NA,NA
ES,131766,Sabang Adgawan Elementary School,CARAGA,Agusan del Sur,LA PAZ,1,0,0,0,22,125.8839,8.3164
ES,131767,Sagunto ES,CARAGA,Agusan del Sur,LA PAZ,1,0,0,0,26,125.77883,8.25046
ES,131768,San Patricio ES,CARAGA,Agusan del Sur,LA PAZ,0,2,0,0,31,NA,NA
ES,131769,Taga-Ilog Elementary School,CARAGA,Agusan del Sur,LA PAZ,0,4,0,0,35,125.7853085,8.2999798
ES,131770,Ticgon Elementary School,CARAGA,Agusan del Sur,LA PAZ,0,0,0,0,17,125.799836,8.271398
ES,131795,Jose U. Cortes ES,CARAGA,Agusan del Sur,SAN FRANCISCO,0,0,0,0,15,125.9914112,8.5654375
ES,131813,Blocking Elementary School,CARAGA,Agusan del Sur,ROSARIO,0,3,0,0,29,NA,NA
ES,131814,Bonifacio Central Elementary School,CARAGA,Agusan del Sur,ROSARIO,0,13,0,2,38,126.0057621,8.3036486
ES,131815,Brodecs Elementary School,CARAGA,Agusan del Sur,ROSARIO,0,2,0,0,16,NA,NA
ES,131816,Cabantao Elementary School,CARAGA,Agusan del Sur,ROSARIO,0,0,0,0,27,NA,NA
ES,131817,Cabawan Elementary School,CARAGA,Agusan del Sur,ROSARIO,0,3,0,0,35,125.9967524,8.3572495
ES,131818,Dulag PS,CARAGA,Agusan del Sur,ROSARIO,0,1,0,0,20,126.0832853,8.3964178
ES,131819,Garsuta ES,CARAGA,Agusan del Sur,ROSARIO,0,1,0,0,35,126.0344124,8.3561142
ES,131820,Gomburza ES,CARAGA,Agusan del Sur,ROSARIO,0,0,0,0,27,125.9680903,8.3690678
ES,131821,Jugo  Chua Sr. ES,CARAGA,Agusan del Sur,ROSARIO,0,0,0,0,19,126.0025802,8.3803403
ES,131823,Marfil ES,CARAGA,Agusan del Sur,ROSARIO,0,1,0,0,27,NA,NA
ES,131824,Masabong PS,CARAGA,Agusan del Sur,ROSARIO,0,2,0,0,26,126.0527166,8.2951727
ES,131825,Novele ES,CARAGA,Agusan del Sur,ROSARIO,0,1,0,0,27,125.9771972,8.350736
ES,131827,Rosario CES,CARAGA,Agusan del Sur,ROSARIO,2,0,0,1,29,126.0068589,8.3872566
ES,131829,Sta. Cruz Elementary School,CARAGA,Agusan del Sur,ROSARIO,0,4,0,0,33,126.0155624,8.3549926
ES,131831,Valentina Elementary School,CARAGA,Agusan del Sur,ROSARIO,0,3,0,0,30,125.9536284,8.344197
ES,131833,Alegria Elementary School,CARAGA,Agusan del Sur,SAN FRANCISCO,0,4,0,0,32,126.0084283,8.5068595
ES,131834,Bitan-agan Elementary School,CARAGA,Agusan del Sur,SAN FRANCISCO,0,0,0,0,20,NA,NA
ES,131835,Borbon Elementary School,CARAGA,Agusan del Sur,SAN FRANCISCO,0,0,0,0,26,125.8944694,8.4854499
ES,131836,Das-agan Elementary School,CARAGA,Agusan del Sur,SAN FRANCISCO,0,5,0,0,37,126.0158316,8.5487056
ES,131837,Teodoro B. Ong Yiu Memorial School,CARAGA,Agusan del Sur,SAN FRANCISCO,1,0,0,0,24,125.9669914,8.5169325
ES,131838,Karaos ES,CARAGA,Agusan del Sur,SAN FRANCISCO,0,5,0,0,33,125.9745115,8.4915685
ES,131839,Ladgadan ES,CARAGA,Agusan del Sur,SAN FRANCISCO,0,1,0,1,23,125.9334337,8.4899279
ES,131840,Lucac ES,CARAGA,Agusan del Sur,SAN FRANCISCO,0,2,0,0,29,125.963127,8.562139
ES,131841,Pisaan ES,CARAGA,Agusan del Sur,SAN FRANCISCO,1,0,0,0,22,NA,NA
ES,131842,Pudlosan ES,CARAGA,Agusan del Sur,SAN FRANCISCO,1,0,0,0,14,125.87783400000001,8.4599563
ES,131843,Rizal ES,CARAGA,Agusan del Sur,SAN FRANCISCO,0,2,0,0,18,125.8711538,8.4880603
ES,131844,San Francisco Pilot CES,CARAGA,Agusan del Sur,SAN FRANCISCO,0,25,4,0,35,125.9831338,8.5059782
